"from","to","capacity","length","ftime","B","power","speed","toll","type"
"10490",10736,720,1,1.5,0.15,4,36,0,1
"10491",255,1e+05,0.5,0,0.15,4,25,0,3
"10491",1934,1440,0.29,0.435,0.15,4,36,0,1
"10491",2685,1260,0.5,0.75,0.15,4,39,0,1
"10491",2719,1620,0.62,0.93,0.15,4,40,0,1
"10491",10807,1440,0.44,0.66,0.15,4,36,0,1
"10492",261,1e+05,0.51,0,0.15,4,25,0,3
"10492",1938,1620,0.14,0.28,0.15,4,28,0,1
"10492",5031,630,0.28,0.48,0.15,4,35,0,1
"10492",5035,2520,0.61,1.046,0.15,4,32,0,1
"10493",258,1e+05,1,0,0.15,4,25,0,3
"10493",1958,1080,1,1.5,0.15,4,36,0,1
"10493",2365,810,0.75,1.125,0.15,4,40,0,1
"10493",2739,450,1.1,2.2,0.15,4,27,0,1
"10493",10813,720,1.01,1.515,0.15,4,36,0,1
"10494",259,1e+05,0.5,0,0.15,4,25,0,3
"10494",1927,1360,1.01,1.731,0.15,4,34,0,1
"10494",1937,1440,0.71,1.42,0.15,4,29,0,1
"10494",5030,430,0.99,1.98,0.15,4,27,0,1
"10494",10736,1440,1.01,1.731,0.15,4,35,0,1
"10495",260,1e+05,0.5,0,0.15,4,25,0,3
"10495",1934,1400,0.88,1.32,0.15,4,38,0,1
"10495",1937,1400,0.24,0.36,0.15,4,36,0,1
"10495",2719,1540,0.16,0.24,0.15,4,36,0,1
"10496",263,1e+05,1.01,0,0.15,4,25,0,3
"10496",1975,1400,0.73,1.251,0.15,4,32,0,1
"10496",1978,1920,0.24,0.36,0.15,4,38,0,1
"10496",1979,1400,0.77,1.32,0.15,4,34,0,1
"10496",2361,1440,0.89,1.187,0.15,4,45,0,1
"10497",264,1e+05,1,0,0.15,4,25,0,3
"10497",1978,1920,0.89,1.187,0.15,4,43,0,1
"10497",1983,720,0.91,1.365,0.15,4,40,0,1
"10497",1985,1080,0.62,1.063,0.15,4,35,0,1
"10497",5028,1080,0.65,0.975,0.15,4,37,0,1
"10498",265,1e+05,1.01,0,0.15,4,25,0,3
"10498",1962,720,1.06,1.59,0.15,4,40,0,1
"10498",1994,900,1.47,1.96,0.15,4,42,0,1
"10498",2037,1440,1.07,1.834,0.15,4,34,0,1
"10498",10322,1080,1.09,1.869,0.15,4,32,0,1
"10499",266,1e+05,0.47,0,0.15,4,25,0,3
"10499",3942,510,0.42,1.008,0.15,4,25,0,1
"10499",9037,2060,0.17,0.291,0.15,4,32,0,1
"10499",10753,2060,0.55,0.825,0.15,4,36,0,1
"10500",267,1e+05,0.5,0,0.15,4,25,0,3
"10500",3947,510,0.4,0.96,0.15,4,25,0,1
"10500",9037,2060,0.35,0.6,0.15,4,32,0,1
"10500",9038,657,0.28,0.672,0.15,4,22,0,1
"10500",9039,1880,0.4,0.686,0.15,4,32,0,1
"10501",269,1e+05,0.5,0,0.15,4,25,0,3
"10501",9040,510,1,2,0.15,4,27,0,1
"10501",9069,360,0.28,0.672,0.15,4,25,0,1
"10501",9070,810,0.5,1.2,0.15,4,25,0,1
"10502",270,1e+05,0.55,0,0.15,4,25,0,3
"10502",9072,2160,0.03,0.051,0.15,4,32,0,1
"10502",9074,1880,0.59,1.011,0.15,4,32,0,1
"10502",9075,810,0.42,1.008,0.15,4,25,0,1
"10503",271,1e+05,0.5,0,0.15,4,25,0,3
"10503",3945,350,0.5,1.2,0.15,4,25,0,1
"10503",3946,1740,0.28,0.48,0.15,4,32,0,1
"10503",9104,1580,0.25,0.429,0.15,4,32,0,1
"10504",272,1e+05,0.5,0,0.15,4,25,0,3
"10504",9073,810,0.53,1.272,0.15,4,24,0,1
"10504",9105,720,0.62,1.24,0.15,4,29,0,1
"10504",9108,810,0.51,1.02,0.15,4,29,0,1
"10505",273,1e+05,0.47,0,0.15,4,25,0,3
"10505",2436,1360,0.44,0.754,0.15,4,32,0,1
"10505",8448,540,0.25,0.6,0.15,4,22,0,1
"10505",9108,1540,0.1,0.171,0.15,4,32,0,1
"10506",274,1e+05,0.5,0,0.15,4,25,0,3
"10506",7467,860,0.75,1.5,0.15,4,27,0,1
"10506",8432,1740,0.22,0.33,0.15,4,36,0,1
"10506",9103,990,1.25,2.143,0.15,4,34,0,1
"10506",9109,1450,0.19,0.38,0.15,4,30,0,1
"10506",9128,2440,0.49,0.735,0.15,4,40,0,1
"10507",275,1e+05,0.5,0,0.15,4,25,0,3
"10507",8785,450,0.53,1.272,0.15,4,25,0,1
"10507",9132,450,0.5,1.2,0.15,4,25,0,1
"10507",9139,430,0.42,1.008,0.15,4,25,0,1
"10507",9140,770,0.1,0.24,0.15,4,25,0,1
"10508",276,1e+05,0.5,0,0.15,4,25,0,3
"10508",8450,540,0.52,1.248,0.15,4,22,0,1
"10508",8451,810,0.35,0.7,0.15,4,28,0,1
"10508",9140,770,0.96,1.92,0.15,4,27,0,1
"10508",9141,405,0.51,1.224,0.15,4,25,0,1
"10509",277,1e+05,0.49,0,0.15,4,25,0,3
"10509",8799,540,0.25,0.6,0.15,4,25,0,1
"10509",9147,810,0.7,1.4,0.15,4,29,0,1
"10509",9148,450,0.25,0.6,0.15,4,25,0,1
"10509",12029,810,0.25,0.5,0.15,4,28,0,1
"10510",278,1e+05,0.5,0,0.15,4,25,0,3
"10510",7467,600,0.49,1.176,0.15,4,23,0,1
"10510",9128,360,0.75,1.8,0.15,4,22,0,1
"10510",10775,340,0.5,1.2,0.15,4,22,0,1
"10510",12095,810,0.2,0.48,0.15,4,22,0,1
"10511",279,1e+05,0.5,0,0.15,4,25,0,3
"10511",9137,369,0.37,0.888,0.15,4,25,0,1
"10511",9139,430,0.5,1.2,0.15,4,25,0,1
"10511",9142,369,0.5,1.2,0.15,4,25,0,1
"10512",280,1e+05,0.5,0,0.15,4,25,0,3
"10512",3985,1440,0.53,1.272,0.15,4,22,0,1
"10512",8789,2100,0.26,0.52,0.15,4,29,0,1
"10512",9141,405,0.47,1.128,0.15,4,24,0,1
"10512",9143,711,0.25,0.6,0.15,4,25,0,1
"10513",281,1e+05,0.49,0,0.15,4,25,0,3
"10513",3948,972,0.25,0.5,0.15,4,28,0,1
"10513",12070,1980,0.4,0.8,0.15,4,28,0,1
"10514",282,1e+05,0.46,0,0.15,4,25,0,3
"10514",3949,770,0.57,1.368,0.15,4,25,0,1
"10514",8795,2100,0.59,1.416,0.15,4,24,0,1
"10514",12032,1920,0.18,0.36,0.15,4,28,0,1
"10515",283,1e+05,0.43,0,0.15,4,25,0,3
"10515",3905,2520,0.11,0.189,0.15,4,32,0,1
"10515",3907,430,0.86,2.064,0.15,4,23,0,1
"10515",12052,2040,0.25,0.429,0.15,4,32,0,1
"10516",284,1e+05,0.41,0,0.15,4,25,0,3
"10516",3907,2160,0.98,1.307,0.15,4,42,0,1
"10516",10517,2160,0.36,0.54,0.15,4,38,0,1
"10516",12054,1980,0.5,0.857,0.15,4,32,0,1
"10516",12055,450,0.53,1.06,0.15,4,29,0,1
"10517",285,1e+05,0.41,0,0.15,4,25,0,3
"10517",8803,1440,0.33,0.566,0.15,4,33,0,1
"10517",10516,1440,0.36,0.54,0.15,4,38,0,1
"10517",10523,770,0.5,1.2,0.15,4,25,0,1
"10518",286,1e+05,0.4,0,0.15,4,25,0,3
"10518",3957,430,0.43,1.032,0.15,4,25,0,1
"10518",12061,450,0.57,1.368,0.15,4,24,0,1
"10518",12062,450,0.12,0.288,0.15,4,24,0,1
"10519",287,1e+05,0.4,0,0.15,4,25,0,3
"10519",3958,430,0.5,1.2,0.15,4,25,0,1
"10519",3960,770,0.5,1.2,0.15,4,25,0,1
"10519",12065,430,0.25,0.6,0.15,4,25,0,1
"10519",12068,770,0.4,0.96,0.15,4,25,0,1
"10520",288,1e+05,0.38,0,0.15,4,25,0,3
"10520",3955,2160,0.21,0.42,0.15,4,28,0,1
"10520",3961,2100,0.03,0.051,0.15,4,32,0,1
"10520",3965,2160,0.13,0.26,0.15,4,28,0,1
"10521",289,1e+05,0.51,0,0.15,4,25,0,3
"10521",10522,810,0.97,2.328,0.15,4,23,0,1
"10521",12053,405,0.32,0.768,0.15,4,22,0,1
"10521",12114,770,0.69,1.183,0.15,4,35,0,1
"10522",290,1e+05,0.5,0,0.15,4,25,0,3
"10522",3968,396,0.53,1.272,0.15,4,22,0,1
"10522",10521,540,0.97,2.328,0.15,4,23,0,1
"10522",12054,405,0.49,1.176,0.15,4,24,0,1
"10523",291,1e+05,0.5,0,0.15,4,25,0,3
"10523",3969,396,0.49,1.176,0.15,4,25,0,1
"10523",8831,405,0.3,0.72,0.15,4,22,0,1
"10523",10517,430,0.5,1.2,0.15,4,25,0,1
"10523",12054,405,0.38,0.912,0.15,4,22,0,1
"10524",292,1e+05,0.5,0,0.15,4,25,0,3
"10524",3957,396,0.5,1.2,0.15,4,25,0,1
"10524",3970,396,0.5,1.2,0.15,4,25,0,1
"10524",12125,396,0.52,1.248,0.15,4,22,0,1
"10524",12126,711,0.25,0.6,0.15,4,25,0,1
"10525",293,1e+05,0.5,0,0.15,4,25,0,3
"10525",8845,729,0.13,0.312,0.15,4,25,0,1
"10525",12078,396,0.4,0.96,0.15,4,25,0,1
"10525",12128,405,0.18,0.432,0.15,4,22,0,1
"10525",12130,396,0.6,1.44,0.15,4,25,0,1
"10526",294,1e+05,0.49,0,0.15,4,25,0,3
"10526",12079,405,0.25,0.6,0.15,4,25,0,1
"10526",12128,1400,0.61,1.464,0.15,4,24,0,1
"10526",12132,891,0.5,1,0.15,4,28,0,1
"10526",12134,450,0.54,1.296,0.15,4,22,0,1
"10527",295,1e+05,0.51,0,0.15,4,25,0,3
"10527",12111,648,0.71,1.217,0.15,4,33,0,1
"10527",12115,1540,0.44,0.66,0.15,4,36,0,1
"10527",12262,1400,0.31,0.465,0.15,4,36,0,1
"10528",296,1e+05,0.5,0,0.15,4,25,0,3
"10528",3968,396,0.38,0.912,0.15,4,22,0,1
"10528",3972,711,0.64,1.28,0.15,4,29,0,1
"10528",7466,972,0.46,0.789,0.15,4,33,0,1
"10528",12267,648,0.78,1.17,0.15,4,36,0,1
"10529",297,1e+05,0.5,0,0.15,4,25,0,3
"10529",7476,729,0.06,0.144,0.15,4,25,0,1
"10529",7477,2100,0.11,0.165,0.15,4,36,0,1
"10529",12267,1400,0.15,0.225,0.15,4,36,0,1
"10530",298,1e+05,0.5,0,0.15,4,25,0,3
"10530",3975,729,0.25,0.6,0.15,4,25,0,1
"10530",12273,405,0.5,1.2,0.15,4,25,0,1
"10530",12275,1360,0.51,1.02,0.15,4,28,0,1
"10531",299,1e+05,0.5,0,0.15,4,25,0,3
"10531",8884,729,0.25,0.6,0.15,4,25,0,1
"10531",12130,396,0.57,1.368,0.15,4,25,0,1
"10531",12282,405,0.2,0.48,0.15,4,25,0,1
"10532",300,1e+05,0.49,0,0.15,4,25,0,3
"10532",12132,405,0.49,1.176,0.15,4,25,0,1
"10532",12284,369,0.61,1.464,0.15,4,25,0,1
"10532",12289,405,0.51,1.224,0.15,4,25,0,1
"10532",12290,657,0.48,1.152,0.15,4,25,0,1
"10533",301,1e+05,0.51,0,0.15,4,25,0,3
"10533",8310,1440,0.19,0.38,0.15,4,28,0,1
"10533",8442,711,0.41,0.82,0.15,4,29,0,1
"10533",8886,1440,0.62,1.24,0.15,4,28,0,1
"10533",12262,1360,0.51,0.874,0.15,4,32,0,1
"10534",302,1e+05,0.5,0,0.15,4,25,0,3
"10534",8441,720,0.03,0.051,0.15,4,35,0,1
"10534",8933,430,0.52,1.04,0.15,4,29,0,1
"10534",12327,720,0.49,0.98,0.15,4,29,0,1
"10535",303,1e+05,0.5,0,0.15,4,25,0,3
"10535",8885,630,0.44,0.88,0.15,4,29,0,1
"10535",8926,2060,0.36,0.617,0.15,4,32,0,1
"10535",12270,630,0.12,0.24,0.15,4,29,0,1
"10536",304,1e+05,0.5,0,0.15,4,25,0,3
"10536",3977,1080,0.23,0.394,0.15,4,33,0,1
"10536",8477,1540,0.51,1.02,0.15,4,28,0,1
"10536",12275,1360,0.51,1.02,0.15,4,28,0,1
"10536",12276,720,0.5,0.857,0.15,4,33,0,1
"10537",305,1e+05,0.5,0,0.15,4,25,0,3
"10537",8934,2060,0.58,0.87,0.15,4,36,0,1
"10537",12278,1360,0.1,0.15,0.15,4,36,0,1
"10537",12281,430,0.5,1,0.15,4,28,0,1
"10537",12334,430,0.52,1.04,0.15,4,28,0,1
"10538",306,1e+05,0.49,0,0.15,4,25,0,3
"10538",12096,972,0.48,0.823,0.15,4,33,0,1
"10538",12289,729,0.5,1,0.15,4,28,0,1
"10538",12294,630,0.48,0.823,0.15,4,33,0,1
"10538",12340,729,0.5,1.2,0.15,4,25,0,1
"10539",307,1e+05,0.51,0,0.15,4,25,0,3
"10539",4972,1400,0.95,1.629,0.15,4,34,0,1
"10539",12323,1400,0.27,0.463,0.15,4,32,0,1
"10539",12324,430,0.4,0.96,0.15,4,22,0,1
"10540",308,1e+05,0.5,0,0.15,4,25,0,3
"10540",3981,520,0.48,1.152,0.15,4,25,0,1
"10540",8486,1360,0.73,1.46,0.15,4,29,0,1
"10540",12326,1360,0.82,1.64,0.15,4,29,0,1
"10541",309,1e+05,0.5,0,0.15,4,25,0,3
"10541",4995,630,0.51,1.02,0.15,4,29,0,1
"10541",12220,450,0.7,1.68,0.15,4,25,0,1
"10541",12328,1400,0.51,0.874,0.15,4,32,0,1
"10542",310,1e+05,0.5,0,0.15,4,25,0,3
"10542",2745,450,0.14,0.336,0.15,4,25,0,1
"10542",3979,440,0.2,0.48,0.15,4,25,0,1
"10542",12220,720,0.78,1.56,0.15,4,27,0,1
"10543",311,1e+05,0.5,0,0.15,4,25,0,3
"10543",5017,1330,0.52,0.891,0.15,4,32,0,1
"10543",12336,1330,0.15,0.257,0.15,4,32,0,1
"10543",12337,770,0.19,0.38,0.15,4,28,0,1
"10544",312,1e+05,0.5,0,0.15,4,25,0,3
"10544",5034,729,0.5,1.2,0.15,4,25,0,1
"10544",12106,729,0.5,1.2,0.15,4,22,0,1
"10544",12340,729,0.5,1.2,0.15,4,25,0,1
"10544",12341,405,0.49,1.176,0.15,4,22,0,1
"10545",313,1e+05,0.5,0,0.15,4,25,0,3
"10545",5100,468,0.2,0.48,0.15,4,25,0,1
"10545",5105,405,0.34,0.816,0.15,4,25,0,1
"10545",8483,648,1.25,2.5,0.15,4,29,0,1
"10545",8484,711,0.75,1.5,0.15,4,27,0,1
"10546",314,1e+05,0.49,0,0.15,4,25,0,3
"10546",4988,2052,0.51,1.02,0.15,4,28,0,1
"10546",4990,711,0.25,0.6,0.15,4,25,0,1
"10546",5107,396,0.25,0.6,0.15,4,25,0,1
"10546",5116,1881,0.33,0.566,0.15,4,32,0,1
"10547",315,1e+05,0.51,0,0.15,4,25,0,3
"10547",4971,864,0.65,1.3,0.15,4,29,0,1
"10547",4995,630,0.06,0.12,0.15,4,29,0,1
"10547",5128,1360,0.83,1.423,0.15,4,34,0,1
"10547",8486,630,0.12,0.24,0.15,4,29,0,1
"10548",316,1e+05,0.5,0,0.15,4,25,0,3
"10548",5008,648,1,2,0.15,4,27,0,1
"10548",5015,630,0.52,1.04,0.15,4,29,0,1
"10548",5254,1540,0.5,0.857,0.15,4,32,0,1
"10548",10549,648,0.75,1.5,0.15,4,27,0,1
"10549",317,1e+05,0.5,0,0.15,4,25,0,3
"10549",5020,1440,0.29,0.435,0.15,4,36,0,1
"10549",5022,405,0.19,0.456,0.15,4,25,0,1
"10549",5267,729,0.5,1,0.15,4,29,0,1
"10549",10548,648,0.75,1.5,0.15,4,27,0,1
"10550",318,1e+05,0.5,0,0.15,4,25,0,3
"10550",3983,729,0.17,0.408,0.15,4,25,0,1
"10550",5024,1368,0.53,0.909,0.15,4,32,0,1
"10550",5037,405,0.33,0.792,0.15,4,25,0,1
"10550",5292,1881,0.26,0.446,0.15,4,32,0,1
"10551",319,1e+05,0.5,0,0.15,4,25,0,3
"10551",7932,729,0.3,0.72,0.15,4,25,0,1
"10551",8622,729,0.43,1.032,0.15,4,25,0,1
"10552",320,1e+05,0.51,0,0.15,4,25,0,3
"10552",5120,1880,0.12,0.288,0.15,4,25,0,1
"10552",7941,1920,0.18,0.36,0.15,4,28,0,1
"10552",8295,1080,0.5,1,0.15,4,28,0,1
"10553",321,1e+05,0.51,0,0.15,4,25,0,3
"10553",5154,2160,0.87,1.74,0.15,4,29,0,1
"10553",5232,1360,0.19,0.38,0.15,4,28,0,1
"10553",5243,1440,0.26,0.52,0.15,4,28,0,1
"10553",8641,405,0.82,1.968,0.15,4,23,0,1
"10554",322,1e+05,0.5,0,0.15,4,25,0,3
"10554",5530,405,0.4,0.96,0.15,4,25,0,1
"10554",5549,729,0.61,1.464,0.15,4,25,0,1
"10554",7961,2160,0.31,0.62,0.15,4,28,0,1
"10554",8717,1800,0.43,0.86,0.15,4,28,0,1
"10555",323,1e+05,0.5,0,0.15,4,25,0,3
"10555",5257,405,0.77,1.848,0.15,4,25,0,1
"10555",5267,729,0.48,0.96,0.15,4,29,0,1
"10555",5283,405,0.25,0.6,0.15,4,22,0,1
"10555",5565,891,0.5,1,0.15,4,29,0,1
"10556",324,1e+05,0.5,0,0.15,4,25,0,3
"10556",3983,729,0.5,1.2,0.15,4,25,0,1
"10556",4415,540,0.5,1.2,0.15,4,25,0,1
"10556",5283,1880,0.51,1.224,0.15,4,24,0,1
"10556",5335,396,0.34,0.816,0.15,4,22,0,1
"10557",325,1e+05,0.53,0,0.15,4,25,0,3
"10557",4439,1980,0.22,0.44,0.15,4,28,0,1
"10557",5489,990,0.18,0.36,0.15,4,29,0,1
"10557",5499,891,0.37,0.74,0.15,4,29,0,1
"10558",326,1e+05,0.53,0,0.15,4,25,0,3
"10558",4432,1580,0.5,1,0.15,4,28,0,1
"10558",5499,405,0.51,1.224,0.15,4,25,0,1
"10558",5514,405,0.5,1.2,0.15,4,25,0,1
"10558",5753,1400,0.5,1,0.15,4,28,0,1
"10559",327,1e+05,0.52,0,0.15,4,25,0,3
"10559",5514,405,0.52,1.248,0.15,4,25,0,1
"10559",5528,405,0.12,0.288,0.15,4,25,0,1
"10559",5793,711,0.5,1.5,0.15,4,18,0,1
"10560",328,1e+05,0.5,0,0.15,4,25,0,3
"10560",8726,486,0.19,0.456,0.15,4,25,0,1
"10560",8727,540,0.19,0.456,0.15,4,25,0,1
"10560",8768,405,0.42,1.008,0.15,4,25,0,1
"10561",329,1e+05,0.5,0,0.15,4,25,0,3
"10561",5554,729,0.5,1.2,0.15,4,25,0,1
"10561",5561,1080,0.5,1,0.15,4,28,0,1
"10561",5567,405,0.26,0.624,0.15,4,25,0,1
"10561",8771,720,0.5,1,0.15,4,28,0,1
"10562",330,1e+05,0.5,0,0.15,4,25,0,3
"10562",4413,405,0.5,1.2,0.15,4,25,0,1
"10562",5579,729,0.51,1.224,0.15,4,25,0,1
"10562",5611,405,0.51,1.224,0.15,4,25,0,1
"10562",8979,468,0.63,1.512,0.15,4,25,0,1
"10563",331,1e+05,0.52,0,0.15,4,25,0,3
"10563",4436,711,0.5,1.2,0.15,4,25,0,1
"10563",4438,711,0.5,1.2,0.15,4,25,0,1
"10563",5745,729,0.56,1.344,0.15,4,25,0,1
"10563",5750,405,0.5,1.2,0.15,4,25,0,1
"10564",332,1e+05,0.51,0,0.15,4,25,0,3
"10564",5750,1440,0.51,1.02,0.15,4,28,0,1
"10564",5753,1400,0.5,0.857,0.15,4,32,0,1
"10564",5792,1400,0.51,1.02,0.15,4,28,0,1
"10564",5868,1920,0.51,1.02,0.15,4,28,0,1
"10565",333,1e+05,0.51,0,0.15,4,25,0,3
"10565",5792,1400,0.51,1.02,0.15,4,28,0,1
"10565",5793,711,0.5,1.5,0.15,4,18,0,1
"10565",5879,711,0.5,1.2,0.15,4,25,0,1
"10565",8408,1400,0.49,0.98,0.15,4,28,0,1
"10566",334,1e+05,0.5,0,0.15,4,25,0,3
"10566",4430,972,0.17,0.34,0.15,4,29,0,1
"10566",5796,1920,0.43,0.86,0.15,4,28,0,1
"10566",5884,891,0.57,1.14,0.15,4,29,0,1
"10566",8408,1400,0.59,1.18,0.15,4,29,0,1
"10567",335,1e+05,0.5,0,0.15,4,25,0,3
"10567",5802,648,0.31,0.531,0.15,4,33,0,1
"10567",5803,648,0.19,0.326,0.15,4,33,0,1
"10567",5805,1440,0.24,0.48,0.15,4,28,0,1
"10567",8772,1440,0.35,0.7,0.15,4,28,0,1
"10568",336,1e+05,0.5,0,0.15,4,25,0,3
"10568",5933,396,0.21,0.504,0.15,4,25,0,1
"10568",5947,405,0.31,0.744,0.15,4,25,0,1
"10568",8788,405,0.4,0.96,0.15,4,25,0,1
"10569",337,1e+05,0.52,0,0.15,4,25,0,3
"10569",4434,396,0.5,1.2,0.15,4,25,0,1
"10569",4436,711,0.51,1.224,0.15,4,25,0,1
"10569",5862,711,0.57,1.368,0.15,4,25,0,1
"10569",5866,396,0.5,1.2,0.15,4,25,0,1
"10570",338,1e+05,0.5,0,0.15,4,25,0,3
"10570",5866,396,0.5,1.2,0.15,4,25,0,1
"10570",5868,1920,0.52,1.04,0.15,4,28,0,1
"10570",5870,1360,0.5,1,0.15,4,28,0,1
"10570",6138,1920,0.51,1.02,0.15,4,28,0,1
"10571",339,1e+05,0.51,0,0.15,4,25,0,3
"10571",5870,1400,0.51,1.224,0.15,4,24,0,1
"10571",5879,711,0.5,1.2,0.15,4,25,0,1
"10571",6163,396,0.5,1.2,0.15,4,25,0,1
"10571",8406,1400,0.5,1.2,0.15,4,24,0,1
"10572",340,1e+05,0.5,0,0.15,4,25,0,3
"10572",5883,711,0.51,1.224,0.15,4,22,0,1
"10572",5899,1920,0.5,1.2,0.15,4,24,0,1
"10572",6191,711,0.52,1.248,0.15,4,22,0,1
"10572",8406,1400,0.49,1.176,0.15,4,24,0,1
"10573",341,1e+05,0.5,0,0.15,4,25,0,3
"10573",5896,891,0.43,0.86,0.15,4,29,0,1
"10573",5902,711,0.28,0.672,0.15,4,25,0,1
"10573",5903,396,0.22,0.528,0.15,4,25,0,1
"10573",5921,648,0.32,0.64,0.15,4,29,0,1
"10574",342,1e+05,0.5,0,0.15,4,25,0,3
"10574",4409,711,0.27,0.648,0.15,4,25,0,1
"10574",5968,1980,0.25,0.5,0.15,4,28,0,1
"10574",8018,405,0.25,0.6,0.15,4,25,0,1
"10574",8360,1980,0.53,1.06,0.15,4,28,0,1
"10575",343,1e+05,0.52,0,0.15,4,25,0,3
"10575",4434,864,1.01,2.02,0.15,4,27,0,1
"10575",6255,1292,0.57,1.14,0.15,4,28,0,1
"10575",6260,405,0.5,1.2,0.15,4,25,0,1
"10575",10581,396,0.49,1.176,0.15,4,25,0,1
"10576",344,1e+05,0.51,0,0.15,4,25,0,3
"10576",6138,1920,0.24,0.48,0.15,4,28,0,1
"10576",6145,405,0.51,1.224,0.15,4,25,0,1
"10576",6263,1400,0.77,1.54,0.15,4,29,0,1
"10576",8649,405,0.53,1.272,0.15,4,25,0,1
"10577",345,1e+05,0.51,0,0.15,4,25,0,3
"10577",6145,405,0.56,1.344,0.15,4,25,0,1
"10577",6163,396,0.5,1.2,0.15,4,25,0,1
"10577",6186,2100,0.12,0.24,0.15,4,28,0,1
"10577",6272,396,0.5,1.2,0.15,4,25,0,1
"10578",346,1e+05,0.51,0,0.15,4,25,0,3
"10578",6191,711,0.52,1.248,0.15,4,22,0,1
"10578",6195,891,0.5,1,0.15,4,28,0,1
"10578",6282,711,0.45,1.08,0.15,4,22,0,1
"10578",8399,648,0.5,1,0.15,4,28,0,1
"10579",347,1e+05,0.51,0,0.15,4,25,0,3
"10579",4398,648,0.5,1,0.15,4,29,0,1
"10579",4400,891,0.51,1.02,0.15,4,29,0,1
"10579",6197,891,0.25,0.5,0.15,4,28,0,1
"10579",6201,648,0.25,0.5,0.15,4,28,0,1
"10580",348,1e+05,0.51,0,0.15,4,25,0,3
"10580",4406,396,0.5,1.2,0.15,4,25,0,1
"10580",4408,396,0.4,0.96,0.15,4,25,0,1
"10580",6208,891,0.25,0.5,0.15,4,28,0,1
"10580",8819,729,0.43,0.86,0.15,4,28,0,1
"10581",349,1e+05,0.52,0,0.15,4,25,0,3
"10581",6256,1360,0.54,1.08,0.15,4,28,0,1
"10581",6258,711,0.27,0.648,0.15,4,25,0,1
"10581",8687,1540,0.53,1.06,0.15,4,28,0,1
"10581",10575,396,0.49,1.176,0.15,4,25,0,1
"10582",350,1e+05,0.5,0,0.15,4,25,0,3
"10582",6261,1540,0.43,0.86,0.15,4,28,0,1
"10582",6263,1400,0.5,1,0.15,4,28,0,1
"10582",6265,1400,0.25,0.5,0.15,4,28,0,1
"10582",6267,405,0.52,1.248,0.15,4,25,0,1
"10583",351,1e+05,0.51,0,0.15,4,25,0,3
"10583",6267,405,0.47,1.128,0.15,4,25,0,1
"10583",6272,396,0.5,1.5,0.15,4,18,0,1
"10583",6274,396,0.25,0.75,0.15,4,18,0,1
"10583",8385,405,0.51,1.224,0.15,4,25,0,1
"10584",352,1e+05,0.5,0,0.15,4,25,0,3
"10584",4426,396,0.27,0.648,0.15,4,22,0,1
"10584",4429,396,0.5,1.2,0.15,4,22,0,1
"10584",6287,729,0.51,1.224,0.15,4,25,0,1
"10584",8385,405,0.51,1.224,0.15,4,25,0,1
"10585",353,1e+05,0.5,0,0.15,4,25,0,3
"10585",2450,729,0.21,0.504,0.15,4,25,0,1
"10585",6286,729,0.3,0.72,0.15,4,25,0,1
"10585",6303,711,0.4,0.8,0.15,4,28,0,1
"10585",6305,990,0.06,0.12,0.15,4,28,0,1
"10586",354,1e+05,0.5,0,0.15,4,25,0,3
"10586",4405,729,0.28,0.672,0.15,4,25,0,1
"10586",6354,1880,0.23,0.46,0.15,4,28,0,1
"10586",6368,1440,0.52,1.04,0.15,4,28,0,1
"10586",6369,1440,0.26,0.446,0.15,4,32,0,1
"10587",355,1e+05,0.51,0,0.15,4,25,0,3
"10587",6673,405,0.57,1.368,0.15,4,25,0,1
"10587",6675,711,0.37,0.888,0.15,4,25,0,1
"10587",6781,711,0.48,1.152,0.15,4,25,0,1
"10587",9024,729,0.27,0.648,0.15,4,25,0,1
"10588",356,1e+05,0.51,0,0.15,4,25,0,3
"10588",6699,729,0.5,1.2,0.15,4,25,0,1
"10588",6702,1920,0.47,0.94,0.15,4,28,0,1
"10588",6706,405,0.51,1.224,0.15,4,25,0,1
"10588",6806,1920,0.42,0.84,0.15,4,28,0,1
"10589",357,1e+05,0.51,0,0.15,4,25,0,3
"10589",6706,648,0.5,1,0.15,4,28,0,1
"10589",6707,396,0.53,1.59,0.15,4,18,0,1
"10589",6865,711,0.35,1.05,0.15,4,18,0,1
"10589",8381,1292,0.51,1.02,0.15,4,28,0,1
"10590",358,1e+05,0.51,0,0.15,4,25,0,3
"10590",6882,711,0.28,0.672,0.15,4,22,0,1
"10590",6884,1881,0.5,1,0.15,4,28,0,1
"10590",9635,1539,0.12,0.24,0.15,4,28,0,1
"10591",359,1e+05,0.5,0,0.15,4,25,0,3
"10591",4392,396,0.36,0.864,0.15,4,25,0,1
"10591",4394,711,0.4,0.96,0.15,4,25,0,1
"10591",6724,430,0.25,0.6,0.15,4,25,0,1
"10591",6726,770,0.25,0.6,0.15,4,25,0,1
"10592",360,1e+05,0.5,0,0.15,4,25,0,3
"10592",6896,1786,0.26,0.52,0.15,4,28,0,1
"10592",6904,1620,0.08,0.16,0.15,4,28,0,1
"10592",12189,2160,0.22,0.44,0.15,4,28,0,1
"10592",12192,1786,0.24,0.48,0.15,4,28,0,1
"10593",361,1e+05,0.51,0,0.15,4,25,0,3
"10593",6779,1440,0.55,1.1,0.15,4,28,0,1
"10593",6783,396,0.25,0.6,0.15,4,25,0,1
